id,hash,source,en,uk
b6c9d8f567053f1fbfc4,4feb51273ee0b31101848b5b60cd0925504f8b2b,CCMatrix,The population of the whole of Asia is approximately:,Загальна кількість населення України становить приблизно:
b3ed331461e1ebf90d50,db536e6b8fb52194e96e1ab0c303df427a250671,CCMatrix,"A practical guide for individuals, institutions and organizations who want to use new technologies and tap into virtual communities to make a difference.","Практичний посібник для осіб, установ та організацій, які хочуть використовувати нові технології та долучитися до віртуальної спільноти, щоб зробити свій внесок."
429a89d95d214952c960,b12d74a0c1efaab95de155263fc339a809eaf80e,CCMatrix,"“What, are you going to tell him?”","«Що, кажеш йому написати?»"
f44476707ec553a8e0cf,cbafdcc72ed819a9f8b44132c97631ea033e5f15,CCMatrix,Blackfoot men were hunters and sometimes went to war to defend their families.,"Чоловіки були мисливцями і іноді йшли на війну, щоб захистити їх сім'ї."
2c436485ebb287ab7877,0b0dc91d76fb30e6accb8b5ad8725da615ad5b88,CCMatrix,Apple shares have been on the decline for months.,Акції Apple дешевшають вже протягом декількох місяців.
fae6c63d04753425a0b1,f1bc17903487dcf17324c24f87f24d46a0849cf2,CCMatrix,I would be a great babysitter for your child.,Буду чудовою нянею вашій дитині.
3cd92efb87516d1933dd,3b1fc2b6201dfe2a15eaaf211768ca36df6b9a3d,CCMatrix,Include the girls in planning,Поради дівчатам при плануванні
67f381472f8869871975,50e22042ea676a4ed7f8bbad8f871e8be6d490e0,CCMatrix,Between us as people.,"Між людьми, як люди."
92802d064df5ef05d3bc,0788ddede6418749303137efa2046f012b83ac99,CCMatrix,Westboro responded in its usual way.,Путін же відреагував у своєму звичному стилі.
c43e69fda7b09c9d2ed3,03a86e325a4de9a461692f63214e93dd80e5815a,CCMatrix,"The pig, if I am not mistaken","Селедцов,якщо не помиляюся Відповісти"
96b33d31832e5c1a2dce,dbe8a172b4ca9be01ea458cb204b01eac3aa681a,CCMatrix,"Making maple syrup is a long-standing tradition of the North American Indians, who used it both as a food and as a medicine.","Історія приготування кленового сиропу пішов своїм корінням до традицій північноамериканських індіанців, які використовували його і в їжу, і як ліки."
64d8acc8eb6ce5c68b36,850f1096ba33bc861164313bf10b9c8d2d6083ed,CCMatrix,“We are going through a transition from physical to virtual.,Триває поступовий перехід від фізичної реальності до віртуальної.
10ee53f54d2700bd6267,78c26754943a165217dc03b8d60dd35ef25aaf31,CCMatrix,The time and place:,ЧАС І МІСЦЕ:
e73317909b880497b592,1a562a389efa0abaa01741fcb3f4db953d8606b9,CCMatrix,"If you live a person who does not stand out with stability, you have to wait for loyalty from him and that relationships will be serious.","Якщо ви пов'язали своє життя з людиною, яка не відрізняється постійністю в прихильності, навряд чи вам варто чекати від нього вірності і розраховувати на те, що відносини будуть серйозними."
87325efa86613b9fe170,6681e076a045194d31d4b0ec3ff9bb5d0952bc5c,CCMatrix,You don’t need to tell everything.”,"Я не зобов'язаний все розповідати""."
b3c869e946c6161fcc82,e59b1434bea2180244e2c6064b3fd2f7bcc7a4d7,CCMatrix,Information on banking and other financial operations;,з. інформація про банківські та інші фінансові операції;
5a38c05dd4ff84768de4,3cd2bac553c7e63f5a0735c1fb39a0e27d2a0ca3,CCMatrix,Watch here. […],Дивіться тут: […]
584fa8c57c73584af118,83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,CCMatrix,"A century ago, the system was broken, too.",Десять днів тому система також давала збій.
cd813b16168e79e12c1b,8410d3d4b1b09f36b0de2dd82a06bb5751d26101,CCMatrix,The National Symbols.,Національні символи.
75ae42943b3d92b302c8,a19fc8e0d9463026b01e2237b418720ca3ce9b09,CCMatrix,"In addition, the facilities, privileges and immunities of such consular officers shall be governed by Articles 63, 64, 65, 66 and 67.","Крім того, переваги, привілеї та імунітети таких консульських установ регулюються статтями 65, 66, 67 та 68 цієї Конвенції."
31287bc46d011abb0ac3,f6391f6f406d73bf364b2d38567a50d20f2f50ea,CCMatrix,"First, the country needs to have full and publicly available statistics on hate crime.",Необхідно налагодити повний та детальний збір статистики по злочинах на ґрунті ненависті.
9e13e9421c21720697ca,006d9c4f67a65d9967fada5a33a7bee388e778ea,CCMatrix,Find out what this means for the country and the global economy.,"Пояснюємо, що це означає для країни і її громадян."
7f5ff220547b97611049,d0bf1ae7d1a372128eec87d89e7ab6428eab614d,CCMatrix,I don't think the T-72 is a variant of the T-64.,"Але потрібно розуміти, чим відрізняється Т-72 від Т-64."
ec5768ce5f68162da51c,98577d9ca460fc3775ded2cbbcf239d4226027f9,CCMatrix,The priority task for the Government was adoption of rigid financial discipline and reduction of on-budget expenditures.,Першорядним завданням перед урядом було введення жорсткої фінансової дисципліни і скорочення бюджетних витрат.
c49656725cb0cfce7fe2,e8ba90529d46927957a57b637d7c2fcd82519f47,CCMatrix,Submerged by Absolute Power,Розбещення абсолютною владою
8d6d3baa31160a2ecfdb,8b70545642cdaf045d34aba9eb1b427d244be8cb,CCMatrix,And with the caption “juicy.”,"У зв'язку з цим словосполучення ""суди"
4140a1ac465c6e480184,6dd5a74f64c233a27631332474690437d6bc376b,CCMatrix,It is not only financial investment which Zimbabwe needs to raise.,Українська економіка потребує не тільки фінансових інвестицій.
1dec5ad48bae73c3a7f0,a25e0a034bea78f541c0b097b7c30742c92b3a74,CCMatrix,"The amount of the reversal of the impairment loss that would otherwise have been allocated to the asset shall be allocated on a pro-rata basis to the other assets of the CGU, except for goodwill.","Суму сторнування збитку від зменшення корисності, яку інакше розподілили б на актив, слід розподіляти на пропорційній основі на інші активи одиниці, за винятком гудвілу."
6f7f6d2bb4a990897e26,9947f32bf93c2faa909930f1f47c7572c2a9ba44,CCMatrix,"Almost simultaneously, Stalin attacked Poland on September 1 from the east and occupied the greatest part of the country's territory: Western Bielorussia and Western Ukraine.",17 вересня Сталін вчинив агресію проти Польщі зі сходу і зайняв значну частину території цієї держави - Західну Білорусію і Західну Україну.
d6b1d088ce8170763069,d4c18139afaac813c7b85c6a3202c198d014a09f,CCMatrix,The rules of the present Article shall not be applied to persons in the scope of whose labour and employment duties were included the conduct of excavations and search directed at finding treasure trove.,"Правила цієї статті не застосовуються до осіб, до кола трудових чи службових обов'язків яких входило проведення розкопок та пошуку, спрямованих на виявлення скарбу."
acd70f1664bd058ca71e,87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,CCMatrix,"But, there are no coincidences :O.","Так, не можна не погодитися з думкою О. Є."
1812ff951d41018444a9,d3579217452bedd5d8363699de053edd6fbce7b0,CCMatrix,"You, however, understand that intimacy comes on many levels, and each is necessary in its own way in your relationships including not only romantic relationships but also friendships and family connections.","Однак ви розумієте, що близькість буває різного рівня, і необхідна не тільки в романтичних, а й в дружніх і сімейних відносинах."
dfd572977bd9fc512f06,d842f63bec2c05883b03b7c356e4c186b3f67343,CCMatrix,If Indonesia has nothing to hide then why ban them?,"Якщо їм [Росії] нема чого приховувати, навіщо їм забороняти це?"
cf2889389197bf9fb68f,a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,CCMatrix,Everyone has to go back.,Усі мають повернутись.
dca07b077d916ea4f8ac,418f03b62d50bd11e374c13d7a187a593302d8e3,CCMatrix,R (89) 2 concerning the protection of personal data used for employment purposes.,"Рекомендація Rec(89)2 державам-членам щодо захисту персональних даних, що використовуються для працевлаштування;"
64aa07666af63f01a28f,228277422277072584081acbfda85b2628830855,CCMatrix,The PSC may require additional controls and testing.,Фахівцям можуть знадобитися додаткові обстеження та аналізи.
229a41d5db744922b080,46ce62ff3412bd42c5716f561a9f6002f4555041,CCMatrix,"“Painting is a thundering conflict of different worlds, which in and out of the battle with one another are intended to create the new world, which is called the world of art.","«Живопис є гуркітливе зіткнення різних світів, покликаних … між собою створити новий світ, який зветься твором»."
9704cd8a1e4b09eeabb4,b9ecb675cba911185279d142ea86f1247ee2f723,CCMatrix,"I would not believe that it was impossible to foresee, as if the obligations were not fulfilled, the company must have known about the risk of such breakage even before.","Я не повірю, що воно не було прогнозованим, адже якщо зобов'язання не виконані, в компанії знали про ризик зриву і до цього."
c66f486d2ec3756274b6,41f3f9f350e9632b0c0bf639227a1226bb2cfa24,CCMatrix,But phones are often more expensive in the UK than other markets.,"Але, у Німеччині досить часто вартість телефонів вище, ніж в інших країнах."
ca920fdd982ac9eb9d3f,2b0add218d00588b03b8d293aef1d11c64c642a6,CCMatrix,"We demand that the Russian Federation releases illegally detained Pavlo Hryb,"" she wrote.","Вимагаємо від РФ звільнити незаконно затриманого українця Павла Гриба”, – написала вона."
56dcba38719d32085dc4,b4819d66284ba8ac6d3692af17b68aee61c963b9,CCMatrix,What Should I Know About Strep Throat?,« Що треба знати про стрептококке в горлі?
e4578ac27b58bb49bc3d,7e848591ddbdc6322625455ee55321ad246edf8c,CCMatrix,He cannot find his place in life.,Він не знайшов свого місця в житті.
32d3f0fff187f3552dca,efb6187d8fd73fa684008ac36d2107ad86a118fe,CCMatrix,The political equality of women was confirmed by the first Soviet constitution in 1918.,Політичне рівноправ'я жінок було закріплено в першій радянській конституції (1918).
13ad1034e246e22e6f81,9306d668079f4202c71221b741e004df6f2e444e,CCMatrix,Fasting (5-8 hours without food),Кінець першого тижня (5 -8 день) без їжі.
30dd29e4f2e0e9220b07,9373de2a12b3d5c1a6741d2e0355bf613fb8da97,CCMatrix,This is pure public service.,Це є чиста громадська робота.
5d332407c5df871cbf93,2578e1942d0781637126efbb80d6dd19c624cd65,CCMatrix,"In 1115, near the city of Magdeburg, on the day prior to Passover, Hasidic Jews tortured five children and used their blood in occult rites....","У німецькому місті Магдебург у 1115 році, за день до єврейської пасхи місцеві жиди замучили до смерті п’ятеро дітей і використали їх кров для своїх окультних ритуалів."
e0778fa89fa2f796b7f0,0bf76c191f72ef7f084d2d9b836ad4e6246b740b,CCMatrix,Beneath the altar there is a silver star with the Latin inscription: HIC DE VIRGINE MARIA JESUS CHRISTUS NATUS (Here Jesus Christ was born to the Virgin Mary).,По колу Зірки напис латиною: “Hic de Virgine Maria Jesus Christus natus est” (Тут від Діви Марії народився Ісус Христос).
9eb19fbd9c6605d920ee,bb58f4edebd88e642c145866d2f9b69fca840ffc,CCMatrix,"For instance when the letter ‘k’ is paired up with ‘n’ at the beginning of a word, the ‘k’ is not pronounced, e.g. ‘knife’, ‘knight’, ‘know’, and ‘knee’.","Ви знаєте, наприклад, що в деяких слів, які починаються зі звуку [n], першою літерою виявляється «k», наприклад, knife, knight."
84cdc1c038fc9ca59212,1465894633f14090f27598b853f27396bee53f31,CCMatrix,Do farmers feel it?,Чи почують фермерів?
9d63b30c93a15689132a,e8dc958a57ba075ea5b25a937aa8b33d5b69d969,CCMatrix,"The name of the Belgian town of Kelmis, La Calamine in French, which was home to a zinc mine, comes from that.","З цього випливає ім'я бельгійського міста Кельміс, французького Ла Каламіні, на якому розміщувався цинковий рудник."
18702156230bd5614b0a,73dd7fa8e40ea55ee181d1688566f49c95977999,CCMatrix,The Assembly Speaker's Southern New Jersey Business Summit,Клуб-театр зібрання службовців «Товариства південноросійської кам’яновугільної промисловості»
904e7a1b207a7e14041e,21b213fcbda7666d29ba385cf4aaf9978767875e,CCMatrix,He spoke about him as a very flawed person.,Про нього говорили як про непростому людині.
22f5d0a6e4ac20a056e6,d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,CCMatrix,Not one infallible answer has emerged from Rome.,Однак з Риму дістав відмовну відповідь.
cfdb4b0816c425bd6469,9b6ac8e19de5dac834b702afefc3e7c973e391a9,CCMatrix,The conference led to the forming of the International World Wide Web Conferences Steering Committee which has organized an annual conference since then.,"Конференція привела до формування Міжнародного керівного комітету конференцій всесвітньої павутини (англ. The International World Wide Web Conferences Steering Committee)[4], котрий з того часу став організовувати щорічні форуми."
dd9e88d031651f0de85d,820d4d36c296e174b9cf212f18d2058b6019b4c8,CCMatrix,The entire program is elective.,Весь світ вибирає програму.
2657ba1c717e555e8cb4,625860f5cec49b1291e769ce25ce945a459658dd,CCMatrix,Western Donbass is under the control of the Ukrainian authorities and the Donbass battalion.,"Західний Донбас під контролем української влади та батальйону ""Донбас""."
cabe1ec957a72904ceac,ff9f264908c223aa3b2676195c45beb64d4a559a,CCMatrix,"But the world will not become safer if we give up nuclear weapons, while Russia, China and others maintain or even increase their nuclear arsenals,” Stoltenberg stressed.","Але світ не стане безпечнішим, якщо НАТО позбудеться всієї своєї ядерної зброї, в той час як Росія, Китай та інші залишать або будуть розширювати свої ядерні арсенали"", - наголосив Столтенберг."
557229d33447e570a29e,afdb2efa0b45fbc29e29811bc99e856c934de0ef,CCMatrix,Has his own version.,Мають власну версію.
18f8ee9bf8995413f95a,369bec129786b1b8b18779e1bdc580baa48d0287,CCMatrix,"There is one woman, the remainder are men.","Серед них одна жінка, решта – чоловіки."
51294967b2dc4a77a52a,6807a3f03af28e8ed7dee4318280409f4b421aae,CCMatrix,Usenet is here to save the day.,"The Camelizer тут, щоб зберегти день."
3f7e209ed38d47d91517,b054601934791d5b361a33980c7a8bf65e310def,CCMatrix,She will be able to think in symbolic forms.,Воно могло бути зображеним лише в символічній формі.
74bd6bae1df6f1e663c6,b900fbe14a91f99ee038809476147746529eeb7f,CCMatrix,Employee Other Students Teachers,Студентам інших викладачів
671eba1c1f9c500ee186,b37b2b5b025c577a7480813cb5d21e5211b69375,CCMatrix,I’ll pay a political price.”,"Ми платимо політичну ціну""."
667d7827f08a85d315c9,92e1cdab5303143c39211c1a8a5bb78661c8c0a6,CCMatrix,What is the number of syllables for the name Edwin?,Скільки патентів пов'язано з ім'ям Едісона?
665c9682de70da9c3e74,63851d693c8ea2f9cda2aa8b2a152b82eaf92624,CCMatrix,Limit the spread of fires.,Обмеження поширення вогнища.
2a543f3f4715538e350a,e0b0fe2005abe6b299b20e40a7f5943c6d712879,CCMatrix,A good example of this is the problem of health care in the United States.,Як приклад наведу проблему донорства в США.
58b0a9958acf11dbfcb4,d4b0d30d6a00a9fd816ab721d8725bcc4e989022,CCMatrix,Deportation from Russia,Росія депортація
d4587f3c60ee3aebd57e,f898f8c1704e5bddad7d0463972c9f7eafbdc72c,CCMatrix,"As you examine the ruin of your life,","""Коли ти можеш бачити зруйноване діло цілого свого життя,"
5b39bc45473e0805e380,fccf1f847f5c34540cfed79490371931d6825ff2,CCMatrix,"We know so little, yet we worry and worry.","ми багато знаємо, вміємо, але хвилюємось."
26820e0d182044ed13cc,f82200c45eb94b387ec5a8710621d0e55d73acb6,CCMatrix,Azerbaijan – Land of Fires,Азербайджан – земля вогнів
16b9ad4188fe9d9b17ef,6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,CCMatrix,I want to make a positive impression on others.,Хочу дати позитивний приклад іншим.
31ed3f64ba65fc58c667,2be84ad895540667b4cfafae9051e74003c4dc32,CCMatrix,What products normalize the pressure,Які продукти нормалізують тиск?
6d39d27740cab7458fb1,839dd8d0a834ba7c493f07cd9b432241588589a0,CCMatrix,According to the NRC document:,Відповідно до документа НСЗУ:
082f35096f4375ced41d,8bb06c2cbfe1bd099f6445ebe980755d6abcd827,CCMatrix,Equipment was mislaid.,Погано було з обладнанням.
182dd1e724e576a56894,e2537df5381b750f0eb6f8d0f000aa8bc434fed1,CCMatrix,"Some people have won two prizes, but this is rare, others have shared their prizes.","Деякі люди ставали лауреатами Нобелівської премії двічі, але таке трапляється рідко; іноді декілька людей розділяють премію між собою."
61ba4c588e246b1b5e63,b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,CCMatrix,"When the Bank of England redeemed a banknote issued according to the terms of the contract, it did not render unselfishly a vital service to the British people.","Коли Банк Англії викупляє емітовані банкноти згідно з умовами договору, то він займається не безкорисливим наданням життєво необхідних послуг британцям."
2a89ad81c35f9131c9ba,7f1455fbc789153c3eb6d33eac5680fe635973e9,CCMatrix,"Now, you already know what an arpeggio is.","Тепер ви знаєте, що таке арбітражний керуючий."
4ec60e6f7aab53ea5d1c,dfdeefe4f9fd00fe929510ac3593014d981165b3,CCMatrix,1948 was just the beginning of this process.,І лише 2014 рік почав злом цієї системи.
a0779bd8720f5b009557,18cacfa79016389fde0afd28f2b03d60f2907ff3,CCMatrix,The fact most are unpopular with right wing Christians is not our doing.,"В тому, що більшість оточуючих нас людей - по суті не християни, наша провина."
73d69501a5f0c5896711,f8fe21d130448550da5240e4f3749cdf641e163e,CCMatrix,"If so, have you thought about insurance?",Подробнее: Думаєте про страховку?
798befa93a449a327e4d,9df764508baadee51374d408011836430453b867,CCMatrix,"""My only friends were dogs.",« Наші вірні друзі – собаки
da0cbc02fe6217b33c3d,7306af179b5d7b27dcea44fe5a1e9e7ce9a8e293,CCMatrix,"Choose the correct barcode labels that stick when they should, come off when necessary and are readbale when scanned.","Будь-яка успішна штрих-код впровадження системи необхідно мати штрих-код етикетки, які дотримуються, коли їм потрібно, приходьте, коли вони повинні, і дуже легко читається, коли вам потрібно сканувати їх."
0428367141260c4c9c56,11eb3063228a052bedb7db6f24d08df0a3f04ba9,CCMatrix,"Yes, the west is spiritually impoverished.",А наразі Україна духовно поневолена.
49d211b7b0fec685ce02,9dd983d834b37190ba0a8e993e1290b0e1351045,CCMatrix,'Victory for alliance',Нові перемоги “Альянсу”
7b978257881295ff8c4f,4796a109e8a51aaeafb3d47785f6f9349d9910ef,CCMatrix,"(a) its creditor and the holder of any interest from which the debtor takes free pursuant to Article 29(4) of the Convention or Article XIV(1) of this Protocol, unless and to the extent that the debtor has otherwise agreed; and 139","a) його кредитора та володільця будь-якого майнового права, від обтяження яким боржник набуває права вільними відповідно до пункту 4 статті 29 Конвенції (Конвенція) або, коли боржник виступає як покупець, до пункту 1 статті XIV цього Протоколу, якщо та настільки, наскільки боржник не дав згоду на інше; та"
104868a2487e7be46ad5,0586c348039debf5d3cfe1ebfa23a7710b7f417f,CCMatrix,It is not the goal of life.,Для них це не ціль життя.
defa2c18f06c085a78b9,5a622df002584594ebe07f5f51135319f9abd314,CCMatrix,Why did you decide to work with MyTV?,- Чому ви вирішили працювати над фільмом «Міф»?
52ea783c61cc801900f2,d2bcdb9a6c5643cadd687e30e258851c1faa0d15,CCMatrix,"The civic empowerment module addresses the role of citizens in monitoring the activities of the state and explores ways in which people can become involved in the public decision-making process, in reporting corruption, and in anti-corruption activities.","модуль розширення прав громадян розглядає роль громадян у моніторингу діяльності держави та досліджує шляхи залучення людей до процесу прийняття державних рішень, звітування про корупцію та антикорупційні заходи."
03a12da3e807abe8a8f6,2722efee8b411f4470bd56639fbf1b3d6b464ed7,CCMatrix,"Every year, 16 million adolescent girls give birth, most in low- and middle-income countries.","Щорічно відбувається близько 16 мільйонів дітонароджень серед дівчат підліткового віку, більшість з яких живуть в країнах з низьким і середнім рівнем доходу."
925f77b15c8c3afb62d4,6e1cd320f7b92c117c658a182f78c8786758af9e,CCMatrix,I argue that there is a way out of the impasse.,"Словом, вихід із тупика є."
d75cb086a4613dcfe62f,cdea94f40e03c73dc26c5ab792e5f6a289d60220,CCMatrix,(2) Assumption of responsibility.—,3) страхування відповідальності -
625ac028fcc56339cf95,66321b63b2e2eb79c91488697f05647dea7389f2,CCMatrix,The gun is ready for the next shot.,Зброя готова до наступного пострілу.
aff73f59fee77a635bd3,4fde45543cf5852c810f649ada7ed3ceda6f86f7,CCMatrix,Over the first half of the season (October-March) Ukraine exported…,За п’ять місяців поточного сезону (липень-листопад) Україна експортувала ...
3159e8dada1c3e6c2de3,fcf5aacf160763fcd3b278dfede20741ae4713e8,CCMatrix,"Sorry, you “would recommend†.","“я думаю”, “я рекомендую” та ін."
528aee00bbbd4ccd09ac,00d3e801d792ad63738f2bf5f115c2b6f6f72713,CCMatrix,This was discussed before he signed.,Про це зазначається ним перед його підписом.
57e93621f4bf203c85af,75f52bc727df25d8f6d140188e51d5355aa9d146,CCMatrix,/contact/careers,Контакти / Кар'єра
a759c17a25994574d0bd,7484b50767d5c76573aea11204382a0e56794f3b,CCMatrix,"Lead researcher Tony Little said: ""Where a woman chooses her partner while she is on the pill, and then comes off it to have a child, she may find she is married to the wrong man.""","Автор дослідження Ентоні Літл зробив висновок: ""Якщо жінка вибирає чоловіка під час прийому таблеток, а потім відмовляється від контрацепції, бажаючи завести дитину, вона може виявити, що вийшла заміж зовсім не за ту людину""."
1562ad60f48562a3d533,69f066d936be63ab45b8386b65f33ceb6363684d,CCMatrix,"Furthermore, a person who has suffered undue damage resulting from an intervention is entitled to fair compensation according to the conditions and procedures prescribed by law.","Особа, якій в результаті втручання було неправомірно завдано шкоди, має право на справедливе відшкодування відповідно до вимог та процедур, встановлених законом."
be670bfc959066e2198a,f563f460c2d7abaa71b58167dd58790399415e66,CCMatrix,How was your trip to Germany?”,Як відбувся Ваш переїзд до Німеччини?
9fb73f5f4202e7e843b4,9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,CCMatrix,He was in a Computer Science and Engineering Laboratory that specialized in robotics.,"Там їм показували науково-технічні лабораторії, які спеціалізуються на робототехніці."
c9239c99d04feddaf946,f67e18dfbd86e80c8b68c56465b17d85e3b483ff,CCMatrix,Find A Local Photographer,Знайдіть фотографа
69035b7ba2408419e9fb,0682924fcecc79694dd556e943e50f5e197de52f,CCMatrix,The storm was bigger.,урагану вона ще більша.
f5d392ab38b1762151bf,2e0aea39405bc544f7a26bac4e6104732dc77b99,CCMatrix,"Sadly, it happens to far too many young black men in our country.","На жаль, нині у нашій країні стає дуже багато молодих інвалідів — наших хлопців-атовців."
184357fe95236a2d3937,94cc72dce14026172816ba199a63b338a7ab48f2,CCMatrix,The person who lives without folly is not as wise as he thinks.,"Хто ніколи не здійснював безрозсудності, той не так мудрий, як йому здається."
d1f2c26edcf0f5bf4d1f,b4e9a2fafc5f41c180e374a6bc8eb563cebb1968,CCMatrix,"God is with us and if He told us to do something, He will confirm His Word with signs following (Mark 16:20).","Аллаг послав Коран, сказавши, що він пояснює будь-яку річ: «Ми зіслали тобі Писання як пояснення кожної речі…» (сура 16 «Аль-Нахль»:89)."
fe7216aecb0f21811e1e,461f5851e021d9bdfb40a7a6ea7c7d2e8c73866f,CCMatrix,famine and death.,голоду і смертності.
6c36eca7ebf47575b2af,811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,CCMatrix,"Was arrested five suspects in the assassination, including the man, recorded on video from surveillance cameras as a buyer of sulfuric acid.","Були затримані п'ятеро підозрюваних у замаху, у тому числі чоловік, зафіксований на відео з камер спостереження як покупець сірчаної кислоти."
585f7ff59b0fcccb11b3,05ac137df4953aa61d8c54f20ee5868e468719ac,CCMatrix,These are all subjective.,Всі вони тематичні.
2f75fecaac4d0ef302a0,315a03bc6901df26611cea14c4d14f21dc3f4c0e,CCMatrix,system are far more,Така система дає більше
69f9d67dee6d986767fb,73139f821cf76aa99088ae158e553b21b4ee9294,CCMatrix,"Instead, newer regulatory agencies are created.",Замість дерегуляції створюють нові контролюючі державні органи.
244072cf802ab20638d4,ffb7abe9267e1c44588166d3ca3c7bc9ea876502,CCMatrix,Relaxation techniques: breathing exercises,Рекомендуємо: Ребефінг: техніка дихання
aaa51ba1dd8da5296f18,b7b15be52847f34c3f4e89f79916b7f1eef935f7,CCMatrix,"One of the most influential and popular American political analyst, an expert in international relations; Newsweek International. editor of Newsweek International.","20 січня 1964, Мумбаї) — один з найбільш впливових і популярних американських політичних аналітиків, експерт в області міжнародних відносин; редактор тижневика Newsweek International."
4e7b0f88ebb3541b6cd1,35ff77e72777fbbca61f67449ee40be4d0730c5f,CCMatrix,Her house was always open to all.,Її дім завжди був відчинений для всіх.
2deedd9264e50f5d4558,114e6f0b468637736b5f15fafa80fc6922898c4c,CCMatrix,"For comparison, when heating diesel fuel CO2 is 318 grams for each kWh, gas – 247 grams, a heat pump that consumes a lot of electricity, – from 183 to 201 grams per kWh, depending on the share of renewables in total energy production.","Для порівняння: при опаленні дизпаливом викид СО2 складає 318 грамів за кожну кВт.год, газом - 247 грамів, тепловим насосом, який споживає багато електроенергії, - від 183 до 201 грама за кВт.год в залежності від частки відновлювальних джерел у його загальному виробництві."
8ddb11a28ed629f12720,03b5ffcdc1cb1dec54913773c14448b5bf978215,CCMatrix,Change Name or Location?,Змінили прізвище та місце проживання?
6f4344fa1cb8c816d189,66017b23a574099ddad764fe7dfb1d1f758697c9,CCMatrix,be assigned the same port.,Рекомендується застосовувати один і той же порт.
82fed8a9b5992b3752de,7cb8d092815d8cbfc8eb573959f17706eccbf795,CCMatrix,He was just compelled to do so.,Він просто вимушений був це зробити.
fbc4d322610e7236aa80,5bf7d84c816b60b078f60257756861ec6fced931,CCMatrix,"Undergraduate practice is conducted in the 4th and 6th year and involves the preparation of bachelor's and master's theses, both on the base of the department and on the basis of the enterprises of future places of work.","Преддипломна практика проходить на 4-ому та 6-ому курсі і передбачає підготовку бакалаврських та магістерських робіт, як на бізі кафедри так і на базі піприємств майбутніх місць роботи."
013d49f3fe21dbe2797a,5912721c0e8016a4306b8cf9097e1a0949e0ba72,CCMatrix,and eliminate taxes for foreign companies.,знизити податки для іноземних фірм.
2aacb94e21f5e9cbf4fb,ab4cdd2ad313b18a6a2c28f35ba31fcba197438c,CCMatrix,Reduces risk of developing anemia,знижує ризик розвитку анемії;
ffe693186865eefddb39,30965949e51d26353c9314c48f44f2f95c2ed265,CCMatrix,We are delighted to present to you:,Раді представити Вам:
c0fb5b9a6fbbb8fef991,49a8cf3160b231cfbaee06f7c2467b3e819ddcd0,CCMatrix,A highlight of that direction is Dance Macabre.,Шкідливість такого напрямку є багатобічна.
f58204c619de332372bf,a6193af9be59206bfff0be15c3bd68ebaaf34894,CCMatrix,We all have something we’re scared of.,Всі ми чогось боїмося.
b026e1ff8894c7fb70f7,7d7487e04e516d9b48cf77dedd9b4d72c9ad3ffd,CCMatrix,Drinking water with lemon helps to lose weight.,Вода з лимоном допомагає скинути вагу
8678752b14af3e9ce585,f34cc01a5bb417cd41ac8a566b15b440c38f4a61,CCMatrix,"Nearby there are: new, low buildings, bus stops, two kindergartens, primary school, District Cultural Centre, beauty studio, a restaurant, bike paths.","Поруч знаходяться: нові низькі одно та багатосімейні будинки, зупинки громадського транспорту, два дитячих садки, початкова школа, районний дім культури, студія краси, ресторан, велосипедні доріжки."
eb40adbcc363d118ee97,87322fc4317d1d57eb4b367f785d14b731262e0d,ParaCrawl,Rudenko: Fight against Povetkin will be special for me,Руденко: Бій з Повєткіним буде для мене особливим
2c43640d6627c29e8b4a,4885067ac2f066cfa990fb117b64e2b355ebc126,ParaCrawl,Welcome to the site of virtual,Прямий ефір Вітаємо Вас у Петергофі!
5e23e842eea74100441c,f5b6f04b513d4998875f47112e4b4146a8d09f4c,ParaCrawl,Exchange articles.,Біржі статей.
21890951aa2f5a30569b,e513b6c6fc8108ed6b8d3b7212dfc9448b234bbb,ParaCrawl,3.8 miles from Nice 18 properties available,"6,1 км від міста Ніцца Доступно 18 помешкань"
bb7c3fc97c18cf01f1af,5f4f7a72ff19350fda913b65aec3ab1024f39915,ParaCrawl,"This situation is observed when handling large umbilical hernia, or when only the excess skin from a large hernia sac.In these cases additional surgical techniques to correct the appearance of the navel.","Така ситуація спостерігається при оперуванні пупкових гриж великих розмірів, або коли залишається надлишкова шкіра від великого грижового мішка.У цих випадках застосовуються додаткові хірургічні технології для виправлення зовнішнього вигляду пупка."
58c462c1cf997921d327,c5c65102d7af89114b01bb1dfa3afb6f62e0b111,ParaCrawl,I therefore had to assume that he was distracted and could no longer focus his attention.,"Отже, мені лишилося припустити одне: він став дуже неуважний і вже не може зосередити на чомусь увагу."
eb1d0f0f748d77085155,9723236419333e680a0501e146d84d76f69970fb,ParaCrawl,"“It’s got to be cheaper to get to India from there,” he said. Jobs agreed.","- Звідти буде дешевше дістатися Індії, - сказав тоді Алкорн. Джобс погодився."
